Id,SalePrice
1582,-6749883799040142.0
1583,1.0926184791811754e+16
1584,2644361427557592.0
1585,-7139941210023408.0
1586,-1.0204453293998984e+16
1587,-4677944301788328.0
1588,-1553135868779115.2
1589,-6032190536983337.0
1590,-3218416196052835.0
1591,-5554233182664448.0
1592,-111610148232303.39
1593,-7129120684217159.0
1594,5086935885816202.0
1595,-1559568562513764.5
1596,5220775093545185.0
1597,3834569111851637.0
1598,-1253179668757659.5
1599,-4158759260645120.5
1600,-1895695828675861.8
1601,-1.2005496877876208e+16
1602,-6604675030798572.0
1603,-5560817520194784.0
1604,5646690917846285.0
1605,1536569584779882.5
1606,-229522197408468.6
1607,1.1637153309618716e+16
1608,552256297898128.7
1609,-1553604569462907.2
1610,-4172312882527164.5
1611,-635512745967748.0
1612,1848504802274874.8
1613,493961256093395.06
1614,-5547649936028172.0
1615,-8467776316065088.0
1616,-8514486685665301.0
1617,-8436459136475697.0
1618,-6778211367340160.0
1619,-5739852042727239.0
1620,6407410453217393.0
1621,-6486211950120585.0
1622,-2929547596100266.0
1623,9001965886096534.0
1624,1926434809539397.2
1625,-6633087175467923.0
1626,2135504281782561.5
1627,-1242286113830690.8
1628,3741632918514182.0
1629,-791573600223394.9
1630,1.976088365265156e+16
1631,2731587503281525.5
1632,6922884789801093.0
1633,-4457581533163538.5
1634,-1093555284999620.6
1635,-4104397022840253.0
1636,-1926133163653819.5
1637,666915764285717.6
1638,3540354375315699.0
1639,5889382327391736.0
1640,1.1422079172122714e+16
1641,6777671888164010.0
1642,1207921751466868.2
1643,1310437683418989.8
1644,988800360884586.5
1645,5711713028288579.0
1646,-2861479145358847.0
1647,-1705213080528254.0
1648,-2089121785450493.2
1649,-3999722707704372.5
1650,-6873601517798706.0
1651,-7002585833778428.0
1652,-9713238270091646.0
1653,-8874559644251642.0
1654,-3078489280590942.5
1655,-2088502556340669.2
1656,-3185685685071922.5
1657,-3074773683010423.5
1658,-3214879666041947.0
1659,-7365041662769050.0
1660,-2707257909425998.5
1661,1.433112030956819e+16
1662,9726707158059060.0
1663,1.1468276136406788e+16
1664,2.207617801434143e+16
1665,6668159745720458.0
1666,7799010173184602.0
1667,1.0002719784298856e+16
1668,7050231251759269.0
1669,3730976239354844.5
1670,8125998470138959.0
1671,7381106479936842.0
1672,1.8468890752006484e+16
1673,5188275357575799.0
1674,4625468194079483.0
1675,936342600539245.2
1676,129259262526519.48
1677,951832867637727.6
1678,1.9145090575994092e+16
1679,1.4389622223330428e+16
1680,9211554547337058.0
1681,2261064388739709.0
1682,6607565786531975.0
1683,1454742143515563.2
1684,-4461075820962572.5
1685,-4082460520419844.5
1686,-1454855134143434.5
1687,-4628781616622552.0
1688,-2034291546700228.0
1689,-2472096433238119.5
1690,-3338317002484129.5
1691,-5350245977821107.0
1692,674500495825640.4
1693,-4227781922541241.0
1694,-3046471958067848.0
1695,-3968442368763469.0
1696,5959836412180427.0
1697,-3968442368761464.5
1698,1.0695658074621194e+16
1699,1.6456480619968454e+16
1700,3093313262380603.0
1701,5285183976362413.0
1702,6038139491632876.0
1703,5466428757362308.0
1704,6476069906083499.0
1705,1986685192062127.8
1706,1.9136271457210868e+16
1707,1943007840418384.2
1708,1407490624481704.0
1709,3423555437430230.5
1710,2184689115596529.5
1711,-393432788284436.8
1712,8243210380734182.0
1713,5888236871049478.0
1714,5064190800319944.0
1715,-2292348401834878.5
1716,-1490602544066274.2
1717,-2689059942401372.5
1718,-2435632925155145.0
1719,-797850031595967.6
1720,5585556101731256.0
1721,-3128655204543339.0
1722,-3128655204593305.0
1723,-2906780949071665.0
1724,2163514929322826.5
1725,1758419845514423.8
1726,-595387076323372.8
1727,304955179881718.1
1728,-1886137787912409.2
1729,-5001884945021216.0
1730,1082380260209662.5
1731,-2584521984213781.0
1732,-6891117906366702.0
1733,-6836976341650909.0
1734,-4467262432623059.5
1735,-6144647995288676.0
1736,-4513343829489250.0
1737,1.178114130443708e+16
1738,572145873536372.2
1739,1.162065700079579e+16
1740,6510654682108461.0
1741,-569138117119636.5
1742,-3702916437140985.5
1743,-4466493856516666.0
1744,6744558121531239.0
1745,6763275150119172.0
1746,1.001268361872616e+16
1747,5262732534934306.0
1748,8477945896974608.0
1749,982417054242250.5
1750,-1268646721901897.8
1751,6754582200759300.0
1752,-6894302704304550.0
1753,4022074678642529.5
1754,3702669495555556.5
1755,424880751535752.0
1756,-6398963128624210.0
1757,-6959325661952738.0
1758,1179344765383934.8
1759,7721854545690216.0
1760,1615081256953826.5
1761,-60196046663311.516
1762,1046866837104543.6
1763,4523042435823605.0
1764,-4790981085517133.0
1765,6277403083809419.0
1766,2558971021554459.5
1767,4377480153865343.0
1768,-2444189868319459.5
1769,402081166805585.75
1770,-4925315927130821.0
1771,-1024668412818467.8
1772,2578744454944316.5
1773,504005419212816.6
1774,8715725571149733.0
1775,-3817635619523284.5
1776,-2785347345598586.5
1777,-7998787864187373.0
1778,-4188859992619577.5
1779,-879372650703632.5
1780,-3076669348392440.5
1781,-1670605725861842.0
1782,-8200318249586984.0
1783,-5619193210885695.0
1784,-7091753362406384.0
1785,-3681050611181824.0
1786,-3401723135608824.5
1787,-845366943790130.1
1788,-1.1128666957251808e+16
1789,-7273021090926511.0
1790,-9197720171212414.0
1791,7433105209778728.0
1792,1162893018335808.2
1793,-3883805616916437.5
1794,-5498264868492407.0
1795,-3125501456126522.0
1796,-2089323891853078.2
1797,-6079325810736418.0
1798,-4278442168216145.5
1799,-8673917445291903.0
1800,-1244520143334886.0
1801,-3468600370259201.5
1802,-5142736460874432.0
1803,396869370362383.5
1804,-5603751565922497.0
1805,-3996219885568439.0
1806,-3766557030726070.0
1807,1141165406699769.2
1808,-4335110081491217.0
1809,-3918231180687566.0
1810,-2283616320742462.0
1811,884428772485660.1
1812,-3846009374559607.5
1813,-4824666995288540.0
1814,-7113533311355992.0
1815,-1.0662527430870356e+16
1816,-8097958495294101.0
1817,-3044794388701843.5
1818,2578479235635301.0
1819,-6122918976680200.0
1820,-7705323520907464.0
1821,-5583595257222395.0
1822,-3533514640037566.5
1823,-7785240811064148.0
1824,2129812358021466.5
1825,-221325117986026.8
1826,-5367014258889562.0
1827,-4981640511577127.0
1828,-1086334508618334.4
1829,-3754612894475407.5
1830,526918355903705.9
1831,4107595197334061.5
1832,3272898467075581.0
1833,2885904621763919.5
1834,-4373005142076868.0
1835,526128541611866.8
1836,1301584012219656.0
1837,-6217861150645709.0
1838,-3677898240436254.5
1839,-9498625876183156.0
1840,-1455631865859769.2
1841,-2224395362414004.2
1842,-7020557108378475.0
1843,-3965320889450532.0
1844,-3915507094144454.0
1845,-3066910976433398.5
1846,-2594587953796311.0
1847,1.2703747550334242e+16
1848,-9877257481968960.0
1849,1950871123451328.5
1850,-3706218209417153.5
1851,-1574981165740385.8
1852,-3476503693274665.0
1853,-2833759838070511.0
1854,-2984048051057206.5
1855,2258618786239688.5
1856,1662662124194251.0
1857,5143965851221846.0
1858,4814461306073339.0
1859,4437559294964330.5
1860,-944746189405903.5
1861,4077643901716482.5
1862,8496969718963885.0
1863,8496969718961645.0
1864,8496969718961645.0
1865,6133265145052530.0
1866,6709153053298883.0
1867,2447024043651554.5
1868,8635389758558156.0
1869,-112301168692770.89
1870,-692155666131541.1
1871,2925908830047714.0
1872,-4904297792540031.0
1873,-587009707726209.8
1874,-4881341122590901.0
1875,2620401347639694.0
1876,-393708353311703.8
1877,2411070968851834.0
1878,2831405791897556.0
1879,-6223135127239189.0
1880,-5875572507447699.0
1881,5052439777064702.0
1882,3424237321796451.5
1883,-1673224948846474.5
1884,232187970193502.4
1885,3517558510885754.5
1886,8481805800368907.0
1887,1938607427716702.5
1888,4964475661228538.0
1889,-5959877668095578.0
1890,-2389239577387747.5
1891,-3325128533881560.5
1892,-6064381419646941.0
1893,1334766855048041.8
1894,5754630377177094.0
1895,4290785476519949.5
1896,-4080686503538895.0
1897,-4506337223908460.0
1898,-6565163238198829.0
1899,-1016633206591475.6
1900,-6853752182308250.0
1901,-2510329017480343.5
1902,-413862631921468.8
1903,7202185489594777.0
1904,-1049332387260185.4
1905,6538882244866154.0
1906,-97301456194103.7
1907,1.1214401164158238e+16
1908,-9182631333616138.0
1909,-7357665977960816.0
1910,-7482669296567782.0
1911,3651319675113456.5
1912,1.8380488269135624e+16
1913,-903586301338363.2
1914,-1.1665429646743876e+16
1915,5705528112782810.0
1916,-7423288891671339.0
1917,3127981937753993.0
1918,-5871565909071264.0
1919,366433707869443.3
1920,4469856035885149.5
1921,1.1766054772369174e+16
1922,5467782449679518.0
1923,7129883543587213.0
1924,4620227318399096.0
1925,2450073973984759.5
1926,1.0915037999154614e+16
1927,-4657016169729524.0
1928,1728244532773252.5
1929,-7719547698001811.0
1930,-2224584466997934.8
1931,-6214864046558807.0
1932,-6435410363077640.0
1933,-1805890961027168.5
1934,-1481152381390985.2
1935,-4686468929298412.0
1936,-1442669406440711.2
1937,-1515523306225853.5
1938,1265345665414440.2
1939,6002701805833307.0
1940,-514071150324704.44
1941,-1424039037177185.2
1942,-1533135114074430.2
1943,468370256543684.0
1944,6412066448048762.0
1945,9354074254550794.0
1946,2445260169945297.5
1947,6533070001811007.0
1948,2762034170622485.5
1949,6180944166182857.0
1950,-630827606453028.4
1951,1.2718917634176444e+16
1952,8961193910964499.0
1953,-1221483515660531.5
1954,4768674671815940.0
1955,-5425705388494011.0
1956,1.121300908905081e+16
1957,2069011891155889.5
1958,6263574628920200.0
1959,-719465792189295.9
1960,-5865364578609343.0
1961,-5206340807464993.0
1962,-9659096705363372.0
1963,-9652461709672570.0
1964,-6276910491231048.0
1965,-2336125666316103.5
1966,-3957613944624214.0
1967,4511166392746383.0
1968,2.0097573214895816e+16
1969,1.0403692867132604e+16
1970,1.4696426984957204e+16
1971,1.287587816821238e+16
1972,7907721502020449.0
1973,1701296118835094.0
1974,5571340643335391.0
1975,1.878843534076727e+16
1976,4420212665564343.0
1977,1.0889330382359954e+16
1978,1.3540546241060784e+16
1979,8819328581025043.0
1980,861530898727575.1
1981,7995733544056209.0
1982,686988497207923.2
1983,468829839285530.06
1984,-3020246015582833.0
1985,2551412845658645.0
1986,4548067359618962.0
1987,-988659941098484.4
1988,-3277205488942621.0
1989,-1705829858414335.0
1990,93358002336143.86
1991,951832867646874.1
1992,1126558032700247.0
1993,-4928777074564901.0
1994,4268915418348730.5
1995,-1825613365752352.8
1996,4579701394376180.0
1997,7646244380447391.0
1998,1.1375982995474446e+16
1999,3228436543914500.5
2000,7185875119047608.0
2001,6496971582451422.0
2002,4470457952788425.0
2003,3837620333535903.0
2004,553273140714060.5
2005,2497776277734901.5
2006,946828588083103.0
2007,5471121263015577.0
2008,-1251211899943586.0
2009,-231883783103140.47
2010,-2123673449798867.8
2011,-2146642331009083.5
2012,-2372630899704026.0
2013,-3127323215079708.0
2014,-1382340315139167.2
2015,-2047968207422327.2
2016,-1980947180058463.2
2017,-1447817062713147.0
2018,-2779025368076832.0
2019,-6863516324329322.0
2020,-6420562781042313.0
2021,-6936501276836743.0
2022,2060824663995568.2
2023,1734313124241527.2
2024,9861417374034052.0
2025,1.4480290422058278e+16
2026,-1052876434241035.8
2027,-7208320386562737.0
2028,-5100626794975661.0
2029,-3433077693984504.5
2030,5411798567822488.0
2031,224905466695994.47
2032,1931094665858958.0
2033,4151640311662942.0
2034,-5039714648435431.0
2035,-771270062486418.5
2036,-1289996191434392.0
2037,-1099710205935921.6
2038,1.133754885721837e+16
2039,992634444118805.0
2040,1.3758491954138812e+16
2041,7210097427252659.0
2042,-72192785455398.64
2043,2021004340088856.8
2044,6811047118957565.0
2045,5878033305651155.0
2046,4919853540613098.0
2047,-4177717194488403.0
2048,-4668492351018359.0
2049,6542155694735202.0
2050,-1818817547825821.8
2051,-4085891608734301.0
2052,-3128655204611736.0
2053,-2925522070448399.5
2054,-1.0489912268786712e+16
2055,3184528157957046.0
2056,1776956121342288.2
2057,-4216267391764324.0
2058,2630992646444985.0
2059,-1832213230962389.2
2060,2402458460034582.0
2061,4414453469772650.5
2062,-3080740801915148.5
2063,-6644789454820552.0
2064,-1812838582408966.8
2065,-5185066480692970.0
2066,8001240215654545.0
2067,8183951342857140.0
2068,8054204304406679.0
2069,-6458061246070627.0
2070,-6222446485873744.0
2071,-1.0090379011653578e+16
2072,483795292279335.7
2073,-3953307656561805.0
2074,159004742786148.16
2075,-3463438234638206.0
2076,-6762622990746785.0
2077,689775402908515.0
2078,-3409479142583740.5
2079,-4393368195685416.5
2080,-5146975386127220.0
2081,-4280276439682609.0
2082,7676192151966611.0
2083,-614192271034730.5
2084,-7680551539984332.0
2085,-3081403685570339.0
2086,-2230580719945224.0
2087,-3195511286020011.5
2088,-5530107257862067.0
2089,-1.0090379011654398e+16
2090,-4461075821014204.0
2091,-3688359727494827.0
2092,409485599619460.7
2093,-357700528170490.44
2094,-4440457968966883.5
2095,-2995103749529518.5
2096,-6260333252937293.0
2097,-7319064096631080.0
2098,-2438174375046930.5
2099,-1.4264263194648024e+16
2100,5031668852174371.0
2101,-2384470040755091.0
2102,-4386372153037815.0
2103,-7277977663228593.0
2104,7666897767174999.0
2105,-2283410841809407.0
2106,-6919986752243239.0
2107,7713496184126178.0
2108,-5123141064757896.0
2109,-3322936165669402.0
2110,-1667624058657150.5
2111,1550215919677523.5
2112,1336882324023173.0
2113,-4848641454689553.0
2114,-5358832889859373.0
2115,-254520048582349.8
2116,-5727488752496128.0
2117,-2761918624485514.0
2118,-3704638263714093.0
2119,-4706661376756125.0
2120,-7512476775482901.0
2121,-1058950977079165.5
2122,-7535171329354989.0
2123,-7456008472815112.0
2124,4868121661242075.0
2125,3174231262585342.0
2126,1533171607783465.8
2127,3777996556218456.5
2128,-2550432474384192.5
2129,-8578330401991755.0
2130,-3471487554661179.5
2131,-2872190643179745.5
2132,-4023293430564727.0
2133,-4294192674559631.0
2134,-5297621312389071.0
2135,-8532425409681227.0
2136,-4287338524548605.0
2137,-4068811311652526.0
2138,-3477578768140950.5
2139,-3218416196037119.5
2140,-4849043910395164.0
2141,-3913443787572918.5
2142,-3715772603181652.0
2143,-20430812599564.445
2144,-2471607744447564.0
2145,-5385969692187890.0
2146,-1635310618459254.0
2147,7140722535808094.0
2148,-3632436374692569.0
2149,-6225048689849395.0
2150,3488026895739176.0
2151,-7915326855828301.0
2152,3471462558655412.5
2153,3323692653606503.5
2154,-6836976341644086.0
2155,-6582069009839431.0
2156,7979689053210380.0
2157,5287550049401822.0
2158,4103447426078730.5
2159,5009210776195268.0
2160,-6036126456029510.0
2161,4762348477230236.0
2162,1.5729838235984326e+16
2163,7455820200751677.0
2164,3395674951303276.5
2165,7710226270320093.0
2166,-4890099316867577.0
2167,2006641699994044.8
2168,-890445643723664.2
2169,-2544703337025565.5
2170,-46010485412478.6
2171,-1787469440587297.5
2172,-3649146896743078.5
2173,6088421593444836.0
2174,5343315542469656.0
2175,4951533841064883.0
2176,7868744271380336.0
2177,4919738726296653.0
2178,-972414297047211.6
2179,-7142595208307289.0
2180,9180681020565858.0
2181,2091131993406939.0
2182,3973935043634142.5
2183,774182302462204.4
2184,-3313537849599155.5
2185,-3931866884751287.0
2186,-2649740600582035.5
2187,-2572202718288703.5
2188,-5168956697027155.0
2189,4.181968082104131e+16
2190,-1828240505693817.5
2191,-1828240505701294.0
2192,-8118248835905344.0
2193,-8408853527373082.0
2194,-4120109571376108.5
2195,-5811610304961775.0
2196,-1230993642944718.8
2197,-3431342393965159.0
2198,1873421477431828.8
2199,2805699462935267.0
2200,-5773220164096062.0
2201,-6193039619504929.0
2202,-3342081793396681.0
2203,-2641279807026402.5
2204,3995923192398807.0
2205,-3083727709450349.5
2206,-3358216937088056.5
2207,895917926872266.8
2208,5009316048740206.0
2209,9515927981510058.0
2210,-9085494996871544.0
2211,-5986111682825681.0
2212,-6528039050365244.0
2213,-5650511920974392.0
2214,556020241647665.7
2215,-6071418060913847.0
2216,2784564933925867.0
2217,-8682992767972311.0
2218,-3788051901003900.5
2219,-7449273814495090.0
2220,-1.1150921828315724e+16
2221,5705528112783358.0
2222,5673496300393505.0
2223,1.1633072080787004e+16
2224,-407664956373143.7
2225,741683797789647.8
2226,6300417466302577.0
2227,3340272471178234.0
2228,3820339603594721.0
2229,-371851121749581.6
2230,-4480699628274402.5
2231,-2816194980461645.0
2232,2872287715074923.0
2233,-468957053399583.7
2234,2283980562006592.0
2235,6037446405104153.0
2236,6715426576875257.0
2237,1.0676218322116386e+16
2238,841369629852321.1
2239,-3475166344300799.5
2240,-1718061777622536.2
2241,-807828693541712.0
2242,-4090100207500705.0
2243,-2206082111703075.0
2244,-9244293980187770.0
2245,-9222285377038416.0
2246,-2167156688325979.8
2247,-8419473547484905.0
2248,-7680582589434291.0
2249,-7196216323235479.0
2250,-6485573339067594.0
2251,2194464511137979.2
2252,4543739354476680.0
2253,-4465183710637700.5
2254,-726591746155034.9
2255,-511610563963507.25
2256,-4060157450742720.0
2257,3161249430636802.5
2258,-1967291840179842.0
2259,-1564134747728579.5
2260,-2868193670523689.0
2261,-2031132439341321.8
2262,382943408264701.8
2263,6909085704996851.0
2264,1.6245980249678356e+16
2265,2229283480614850.0
2266,4926620620417453.0
2267,1.4933934818587122e+16
2268,1.1976340565379108e+16
2269,-383126769197627.1
2270,-4253588465664691.0
2271,5968827632769684.0
2272,2311814596172172.0
2273,-1914473217429392.0
2274,932644576813626.0
2275,-1214385481414445.5
2276,2204566553524751.5
2277,2273399444801740.0
2278,2175531326557319.0
2279,-4411004842523477.5
2280,-6195420929038087.0
2281,383707711655176.3
2282,589098221811114.5
2283,-8625501952661236.0
2284,-6529922885405020.0
2285,-3875962253208174.0
2286,-4920804130120454.0
2287,8249516845394188.0
2288,6006638478948565.0
2289,1.3159262114191872e+16
2290,1.4929539599439534e+16
2291,6573650027986575.0
2292,1.1962021248392934e+16
2293,2.0001477414760984e+16
2294,1.3214357038479974e+16
2295,1.582259504548842e+16
2296,7959541459835714.0
2297,2092079588696518.0
2298,7707693164898667.0
2299,1.4464937654622858e+16
2300,6298170440442381.0
2301,-381597302269160.1
2302,5059238967239330.0
2303,6463484729820734.0
2304,3225558379587277.5
2305,62276239715482.96
2306,105801811363843.64
2307,979705038742889.1
2308,3807937185652474.0
2309,4388888289355509.0
2310,185320724978120.8
2311,1720141970676080.0
2312,-3831055566928928.0
2313,-3570216290299807.0
2314,-5555576789277856.0
2315,-4114462281890316.0
2316,-2846876798300965.0
2317,454089183135962.4
2318,-3926560102551503.5
2319,-4461075820956044.0
2320,-853270879022556.9
2321,4752027742721352.0
2322,-734578239217161.5
2323,-2670119480029834.5
2324,-4577824849799428.0
2325,3353942169406477.0
2326,-4399973891427260.0
2327,-154439310492560.06
2328,467381098265524.6
2329,-825266856065884.5
2330,-1072466342458359.1
2331,1.2693066753914286e+16
2332,1.5157988830920902e+16
2333,9476858277890690.0
2334,5129725602882787.0
2335,3972016342472940.5
2336,8528155574930588.0
2337,887723914896277.5
2338,3936349302733051.5
2339,3500081500476685.0
2340,1.0707984734724938e+16
2341,3392054424680710.0
2342,3753651955283911.5
2343,3259335761512839.0
2344,1280654963756056.0
2345,3275518441153829.0
2346,405827813890760.2
2347,352206698972492.9
2348,-626575852580253.5
2349,-3627994781345594.5
2350,596645429464608.2
2351,4280175622890219.5
2352,5864883921783440.0
2353,5943828837185256.0
2354,-3349162293498969.0
2355,-2671890520399259.5
2356,-3250188857584274.5
2357,2745765264224616.0
2358,-153857876932121.62
2359,-6604555779691224.0
2360,-5510234736722244.0
2361,-4078688014900117.0
2362,7600215331675412.0
2363,-4132574529616349.0
2364,-3794325919794395.5
2365,1255333724984724.2
2366,-2523869637412965.5
2367,4023648498866379.5
2368,868644944967356.0
2369,3738565564392584.0
2370,-3742103828554260.5
2371,-3201118011795968.5
2372,726044745823001.0
2373,2841114428862744.0
2374,6226985061212598.0
2375,6070822754222200.0
2376,1.7206991552365072e+16
2377,2.1581970505028916e+16
2378,-2383907742913859.5
2379,8479899023443885.0
2380,-3308025392574964.0
2381,-36299712380641.37
2382,5071536431824737.0
2383,4431587843812271.5
2384,3108362611021309.5
2385,-3249219174825546.0
2386,-3154017908214568.0
2387,-2903501993971731.0
2388,-650335582285677.6
2389,-2918335300397638.5
2390,-1201429178259554.8
2391,-5305451278199308.0
2392,-6593766601772668.0
2393,-1584698780903349.0
2394,-4131584147245969.5
2395,1280299443786318.0
2396,2749046990250148.0
2397,5749518427669802.0
2398,-5513855293628625.0
2399,-1.0105527501457208e+16
2400,-1.214412555424046e+16
2401,-6703513557574703.0
2402,-2420101373467181.0
2403,3896070627819483.0
2404,-57579023973116.79
2405,-742410186130511.6
2406,-5700551285915344.0
2407,-4557225834727518.0
2408,-4013000941751067.5
2409,-2656140014097185.0
2410,7258414432141495.0
2411,-6016867712463982.0
2412,1882378886804649.5
2413,-1445668406620872.5
2414,-2213659388152685.2
2415,3896070627819158.5
2416,-5626197935042552.0
2417,-1423212356222387.0
2418,-4014240988342988.0
2419,-1085284380120818.9
2420,-5893820273471298.0
2421,6810364251047986.0
2422,-6043754661731098.0
2423,-1331102447334415.5
2424,-3109214514856463.5
2425,1.1912409363798424e+16
2426,-4238618207290027.0
2427,-3731020905790650.0
2428,1337699717472003.0
2429,-6656809969120907.0
2430,-5427576597980042.0
2431,-833067381792698.5
2432,-4141853173758357.5
2433,-2080751956986225.8
2434,-916459919451293.1
2435,1764463557303009.8
2436,-5541912972323987.0
2437,-5718760869750500.0
2438,-5713070491860525.0
2439,-5487211914965753.0
2440,-4144713234059570.5
2441,-4370159124031329.0
2442,-5443979638180181.0
2443,-3629325428931419.0
2444,-6708507916704411.0
2445,-4725635964950771.0
2446,1768688476663330.0
2447,-617793310528144.4
2448,-739781973650759.1
2449,-6910895335953056.0
2450,-660298371397994.2
2451,-5394676205258637.0
2452,7737283537084746.0
2453,-4838441976453061.0
2454,1934511332844704.0
2455,-4449557529070722.5
2456,-2676729151438007.5
2457,-5566682182654773.0
2458,-6951194076091122.0
2459,-6751271665276311.0
2460,-3526234430258368.0
2461,-3605592002703152.0
2462,-1987815646153521.8
2463,-3804360755999103.0
2464,4241260656913856.5
2465,-4770994335900898.0
2466,-3104813927669383.0
2467,-5619104822023064.0
2468,-4206695264496313.0
2469,-3814838056035062.5
2470,8661155144190890.0
2471,2343295583485104.0
2472,4143745039644634.0
2473,-3787475475901768.5
2474,-4055404464443126.5
2475,5989027763936340.0
2476,-4940947405912739.0
2477,-4649381560234314.0
2478,2422851902315419.0
2479,-4279810105468910.5
2480,-2413318062671797.5
2481,-1958318971585969.5
2482,-6743832271022688.0
2483,-5630132582376351.0
2484,-4213919576586859.0
2485,-4955482664184690.0
2486,2723862812871398.5
2487,1.1711411958296878e+16
2488,-4678871628571137.0
2489,182805114553365.72
2490,513114114441004.5
2491,-4347648258373757.5
2492,6236720670446497.0
2493,832425957884434.2
2494,5493767098968106.0
2495,-650752929178790.9
2496,1.825762158232703e+16
2497,-822521227139173.8
2498,-6946055670618872.0
2499,-5247436741520814.0
2500,-1998692231029859.8
2501,610287947096855.1
2502,-769147840743274.6
2503,-2671505868238113.0
2504,1405134272147360.5
2505,1874768732721950.2
2506,5334240979877405.0
2507,1.3031364311375936e+16
2508,5334240979877758.0
2509,3680871535543338.0
2510,2967296767403108.0
2511,-671576213834338.6
2512,-856804761759963.2
2513,1399358376739118.2
2514,9994478272183806.0
2515,-4431731883924702.0
2516,-6033249514608353.0
2517,-4970250064681766.0
2518,-3250709307442527.5
2519,748616731969803.0
2520,-1201328547810338.8
2521,-1855311693739723.8
2522,651212233006187.8
2523,-6399527988830839.0
2524,-4391126714066140.5
2525,-4573551522409004.0
2526,-4151142167703922.5
2527,-5110437279689403.0
2528,-5444802450125061.0
2529,-6888198508240813.0
2530,-6492298005776242.0
2531,6050622401475096.0
2532,1260998204089098.2
2533,-1462550532481210.0
2534,5917231858456995.0
2535,9678306516550020.0
2536,3917963037239943.5
2537,689550578957505.2
2538,-4238360938296790.5
2539,-1730653275147073.8
2540,273454167209951.25
2541,-4140546209554699.0
2542,-3570216290310121.0
2543,-5683831096841404.0
2544,-994735235406931.1
2545,-3201392002872042.0
2546,-2104872291796080.8
2547,-4046249259127010.5
2548,4709322894072179.0
2549,-4556546511988928.0
2550,6.063836388485382e+16
2551,-3346360520037711.5
2552,-3055223440155699.5
2553,-1828240505680797.5
2554,-1852864190246501.0
2555,-7288087566320152.0
2556,-8433952896020358.0
2557,-6885279110202003.0
2558,8287592850417027.0
2559,1887588817460187.5
2560,-5109482826671124.0
2561,-8194318190427584.0
2562,-3294194343015864.5
2563,-4816110937699802.0
2564,-1459926114510579.2
2565,-617616001083199.6
2566,2354864880817139.5
2567,-4663395008762109.0
